OrgUnitID,UID,OrgUnit2,OU2,OrgUnit3,OU3,OrgUnit4,OU4,OrgUnit5,OU5,OU_Type,Owner,RurUrb,OrgUnitComment,DateOpen,DateClose,Source,LocationComment,LatLon_Tentatively_Verified,LatLon_NeedsChecking,Longitude,Latitude,TelNo,OpenPublicFixed,BroadBandBufferSchoolDis
1823,nMX8jAVYz1W,fs Free State Province,Free State,fs Thabo Mofutsanyane District Municipality,T Mofutsanyane DM,fs Maluti a Phofung Local Municipality,Maluti a Phofung LM,fs Qwa-Qwa Mobile 1,Qwa-Qwa Mob 1,Mobile Service,Province Facility,Rural,,8/1/00,10/31/03,,,FALSE,FALSE,28.7958,-28.56383,058 713 0515,FALSE,
1824,DcqQ3RlZw2m,fs Free State Province,Free State,fs Thabo Mofutsanyane District Municipality,T Mofutsanyane DM,fs Maluti a Phofung Local Municipality,Maluti a Phofung LM,fs Qwa-Qwa Mobile 2,Qwa-Qwa Mob 2,Mobile Service,Province Facility,Rural,,8/1/00,12/31/99,,,FALSE,FALSE,28.7958,-28.56383,058 713 0515,FALSE,
1826,qlqdgqmxP5k,fs Free State Province,Free State,fs Fezile Dabi District Municipality,Fezile Dabi DM,fs Mafube Local Municipality,Mafube LM,fs Rainbow Clinic,Rainbow,Clinic,Province Facility,Urban,,8/1/00,12/31/99,,,TRUE,FALSE,28.51323,-27.55347,058 881 0718,TRUE,
1827,dqMFPt3ksb8,fs Free State Province,Free State,fs Fezile Dabi District Municipality,Fezile Dabi DM,fs Moqhaka Local Municipality,Moqhaka LM,fs Rammulotsi Clinic,Rammulotsi,Clinic,Province Facility,Urban,,1/1/94,12/31/99,,,TRUE,FALSE,26.95373,-27.19492,056 343 3148,TRUE,
1828,IzG4qx0y3nP,fs Free State Province,Free State,fs Lejweleputswa District Municipality,Lejweleputswa DM,fs Matjhabeng Local Municipality,Matjhabeng LM,fs Rearabetsoe (Virginia) Clinic,Rearabetsoe (Virg),Clinic,Province Facility,Rural,,1/1/94,12/31/99,,,TRUE,FALSE,26.86415,-28.06243,,TRUE,10
1829,GTSN3mmSuPV,fs Free State Province,Free State,fs Thabo Mofutsanyane District Municipality,T Mofutsanyane DM,fs Nketoana Local Municipality,Nketoana LM,fs Rearabetswe Clinic,Rearabetswe (PS),Clinic,Province Facility,Rural,,1/1/94,12/31/99,,,FALSE,FALSE,28.12848,-27.65412,058 871 3131,TRUE,
1830,wN0JuC0ZUYF,fs Free State Province,Free State,fs Xhariep District Municipality,Xhariep DM,fs Kopanong Local Municipality,Kopanong LM,fs Reddersburg EMS Station,Reddersburg EMS,EMS Station,Province EMS,Rural,,1/1/06,12/31/99,Guesstimate,,FALSE,TRUE,26.17,-29.65,,FALSE,
1831,nsn7BtE3B4f,fs Free State Province,Free State,fs Xhariep District Municipality,Xhariep DM,fs Kopanong Local Municipality,Kopanong LM,fs Reddersburg Mobile 1,Reddersburg Mob 1,Mobile Service,Province Facility,Rural,,11/1/00,12/31/99,,,FALSE,FALSE,26.17726,-29.65223,051 553 0218,FALSE,
1832,sSmMGvzHLr3,fs Free State Province,Free State,fs Fezile Dabi District Municipality,Fezile Dabi DM,fs Metsimaholo Local Municipality,Metsimaholo LM,fs Refengkgotso Clinic,Refengkgotso,Clinic,Province Facility,Urban,,1/1/94,12/31/99,,,FALSE,FALSE,28.07162,-26.89348,016 371 1130,TRUE,
1833,REMVAjEILwh,fs Free State Province,Free State,fs Thabo Mofutsanyane District Municipality,T Mofutsanyane DM,fs Dihlabeng Local Municipality,Dihlabeng LM,fs Reitumetse Clinic,Reitumetse,Clinic,Province Facility,Rural,,1/1/94,12/31/99,,,TRUE,FALSE,28.19552,-28.62067,058 223 0915,TRUE,
1834,s68bMWWnrxl,fs Free State Province,Free State,fs Thabo Mofutsanyane District Municipality,T Mofutsanyane DM,fs Nketoana Local Municipality,Nketoana LM,fs Reitz Clinic,Reitz,Clinic,Province Facility,Rural,,1/1/94,12/31/99,,,TRUE,FALSE,28.41965,-27.80303,058 863 2811,TRUE,
1835,Rz31vojlFd8,fs Free State Province,Free State,fs Thabo Mofutsanyane District Municipality,T Mofutsanyane DM,fs Nketoana Local Municipality,Nketoana LM,fs Reitz EMS Station,Reitz EMS,EMS Station,Province EMS,Rural,,1/1/94,12/31/99,FS_mar-12,,TRUE,FALSE,28.41893,-27.80289,,FALSE,
1836,OKJ203BaDn6,fs Free State Province,Free State,fs Thabo Mofutsanyane District Municipality,T Mofutsanyane DM,fs Nketoana Local Municipality,Nketoana LM,fs Reitz Mobile 1,Reitz Mob 1,Mobile Service,Province Facility,Rural,,1/1/94,12/31/99,,,FALSE,FALSE,28.4272,-27.80329,058 303 5123,FALSE,
1838,V0jkgVL7wz8,fs Free State Province,Free State,fs Thabo Mofutsanyane District Municipality,T Mofutsanyane DM,fs Nketoana Local Municipality,Nketoana LM,fs Reitz Oral Clinic,Reitz Oral,Oral Health Service,Province Facility,Rural,,4/1/03,3/31/10,,,FALSE,FALSE,28.4272,-27.80329,058 863 2811,FALSE,
1839,D4E53pfmiQu,fs Free State Province,Free State,fs Fezile Dabi District Municipality,Fezile Dabi DM,fs Ngwathe Local Municipality,Ngwathe LM,fs Relebohile (Heilbron) Clinic,Relebohile (Heil),Clinic,Province Facility,Urban,,1/1/94,12/31/99,,,FALSE,FALSE,27.97537,-27.27178,058 852 2014 ext 266,TRUE,
1840,K0Rs0S6q48r,fs Free State Province,Free State,fs Thabo Mofutsanyane District Municipality,T Mofutsanyane DM,fs Dihlabeng Local Municipality,Dihlabeng LM,fs Relebohile (Rosendal) Clinic,Relebohile (Rosen),Clinic,Province Facility,Rural,,1/1/94,12/31/99,,,FALSE,FALSE,27.92272,-28.50847,058 211 0729,TRUE,
1841,srFGEPgYDvD,fs Free State Province,Free State,fs Fezile Dabi District Municipality,Fezile Dabi DM,fs Ngwathe Local Municipality,Ngwathe LM,fs Relebohile (Vredefort) Clinic,Relebohile (Vredef),Clinic,Province Facility,Urban,,1/1/94,12/31/99,,,TRUE,FALSE,27.37608,-27.00213,056 931 0012,TRUE,
1842,fRYXBzmiNqA,fs Free State Province,Free State,fs Lejweleputswa District Municipality,Lejweleputswa DM,fs Matjhabeng Local Municipality,Matjhabeng LM,fs Rheederspark Clinic,Rheederspark,Clinic,Province Facility,Urban,,8/1/00,12/31/99,,,TRUE,FALSE,26.72002,-27.95453,,TRUE,10
1843,mdbOnAB4Jiv,fs Free State Province,Free State,fs Lejweleputswa District Municipality,Lejweleputswa DM,fs Matjhabeng Local Municipality,Matjhabeng LM,fs Riebeeckstad Clinic,Riebeeckstad,Clinic,Province Facility,Urban,,1/1/94,12/31/99,,,TRUE,FALSE,26.81187,-27.93358,057 388 1291,TRUE,10
1844,FoCN0NABv6i,fs Free State Province,Free State,fs Fezile Dabi District Municipality,Fezile Dabi DM,fs Mafube Local Municipality,Mafube LM,fs Riemland Hospital,Riemland Hosp,Private Hospital,For-profit Facility,Urban,,4/1/11,12/31/99,GoogleEarth,,FALSE,TRUE,28.49539,-27.27979,,FALSE,
1845,aj2kqaiW55W,fs Free State Province,Free State,fs Thabo Mofutsanyane District Municipality,T Mofutsanyane DM,fs Maluti a Phofung Local Municipality,Maluti a Phofung LM,fs Riverside Clinic,Riverside,Clinic,Province Facility,Rural,,1/1/94,12/31/99,,,TRUE,FALSE,28.81295,-28.5438,058 713 3511,TRUE,10
1846,iyop9WJnLPt,fs Free State Province,Free State,fs Mangaung Metropolitan Municipality,Mangaung MM,fs Bloemfontein Health sub-District,Bloemfontein SD,fs Rosepark Hospital,Rosepark Hosp,Private Hospital,For-profit Facility,Urban,,1/1/94,12/31/99,Google Earth,,FALSE,FALSE,26.17921,-29.14808,,FALSE,
1847,pMRh9PFg6Xn,fs Free State Province,Free State,fs Xhariep District Municipality,Xhariep DM,fs Mohokare Local Municipality,Mohokare LM,fs Rouxville Mobile 1,Rouxville Mob 1,Mobile Service,Province Facility,Rural,,1/1/94,2/28/08,,,FALSE,FALSE,26.83543,-30.4151,051 663 0441,FALSE,
1848,wUwMOeCW0eC,fs Free State Province,Free State,fs Xhariep District Municipality,Xhariep DM,fs Mohokare Local Municipality,Mohokare LM,fs Rouxville Mobile 2,Rouxville Mob 2,Mobile Service,Province Facility,Rural,,1/1/94,12/31/99,,,FALSE,FALSE,26.83543,-30.4151,051 663 1813,FALSE,
1849,pPNRiO4SBws,fs Free State Province,Free State,fs Fezile Dabi District Municipality,Fezile Dabi DM,fs Ngwathe Local Municipality,Ngwathe LM,fs Sandersville Clinic,Sandersville,Clinic,Province Facility,Urban,,1/1/94,12/31/99,,,TRUE,FALSE,27.96498,-27.27479,058 852 2014 ext 231,TRUE,
1851,VEquwDcGfnn,fs Free State Province,Free State,fs Mangaung Metropolitan Municipality,Mangaung MM,fs Bloemfontein Health sub-District,Bloemfontein SD,fs Santoord TB Hospital,Santoord TB Hosp,Specialised TB Hospital,Province Facility,Rural,,1/1/94,12/31/99,Estimate using Thaba Nchu Clinic,Not in gaz,FALSE,TRUE,26.85,-29.22,,TRUE,
1852,hnN6z9AreRE,fs Free State Province,Free State,fs Fezile Dabi District Municipality,Fezile Dabi DM,fs Metsimaholo Local Municipality,Metsimaholo LM,fs Sasolburg Clinic,Sasolburg Clinic,Clinic,Province Facility,Urban,,1/1/94,12/31/99,,,FALSE,FALSE,27.8277,-26.81798,016 976 0029,TRUE,
1853,Q1762AMsTP3,fs Free State Province,Free State,fs Fezile Dabi District Municipality,Fezile Dabi DM,fs Metsimaholo Local Municipality,Metsimaholo LM,fs Sasolburg Correctional Centre,Sasolburg Corr,Correctional Centre,Other dept Facility,Urban,,1/1/94,12/31/99,DCS,,TRUE,FALSE,27.83604,-26.82781,,FALSE,
1854,T8sBZYAkl1X,fs Free State Province,Free State,fs Fezile Dabi District Municipality,Fezile Dabi DM,fs Metsimaholo Local Municipality,Metsimaholo LM,fs Sasolburg EMS Station,Sasolburg EMS,EMS Station,Province EMS,Rural,,1/1/94,12/31/99,FS_mar-12,,TRUE,FALSE,27.82757,-26.80144,,FALSE,
1855,Rqlr8r4HqiW,fs Free State Province,Free State,fs Fezile Dabi District Municipality,Fezile Dabi DM,fs Metsimaholo Local Municipality,Metsimaholo LM,fs Sasolburg Mobile 1,Sasolburg Mob 1,Mobile Service,Province Facility,Rural,,1/1/94,4/30/10,,,FALSE,FALSE,27.82243,-26.81246,016 976 2379,FALSE,
1857,q4x1GkCVp1Q,fs Free State Province,Free State,fs Fezile Dabi District Municipality,Fezile Dabi DM,fs Metsimaholo Local Municipality,Metsimaholo LM,fs Sasolburg Mobile 3,Sasolburg Mob 3,Mobile Service,Province Facility,Rural,,1/1/94,12/31/99,,,FALSE,FALSE,27.82243,-26.81246,016 976 2379,FALSE,
1858,lXndGXrGVXJ,fs Free State Province,Free State,fs Fezile Dabi District Municipality,Fezile Dabi DM,fs Metsimaholo Local Municipality,Metsimaholo LM,fs Sasolburg Mobile 4,Sasolburg Mob 4,Mobile Service,Province Facility,Rural,,1/1/94,12/31/99,,,FALSE,FALSE,27.82243,-26.81246,016 976 2379,FALSE,
1859,BK0dzahjPjo,fs Free State Province,Free State,fs Fezile Dabi District Municipality,Fezile Dabi DM,fs Ngwathe Local Municipality,Ngwathe LM,fs Schonkenville Clinic,Schonkenville,Clinic,Province Facility,Urban,Check manager name and phone number!,1/1/94,12/31/99,,,TRUE,FALSE,27.46278,-26.93327,056 817 8466,TRUE,
1860,OogKK6EP26Y,fs Free State Province,Free State,fs Mangaung Metropolitan Municipality,Mangaung MM,fs Thaba N'chu Health sub-District,Thaba N'chu SD,fs Seadimo Clinic,Seadimo,Clinic,Province Facility,Rural,,5/1/00,12/31/99,,,FALSE,FALSE,26.9845,-29.10045,,TRUE,10
1861,YIolNodkPQ2,fs Free State Province,Free State,fs Mangaung Metropolitan Municipality,Mangaung MM,fs Thaba N'chu Health sub-District,Thaba N'chu SD,fs Sediba Clinic,Sediba,Clinic,Province Facility,Rural,,5/1/00,12/31/99,,,TRUE,FALSE,26.94302,-29.02893,051 87192 9603,TRUE,10
1862,MTyUIsgGz1I,fs Free State Province,Free State,fs Fezile Dabi District Municipality,Fezile Dabi DM,fs Moqhaka Local Municipality,Moqhaka LM,fs Sedibeng sa Bophelo Clinic,Sedibeng sa Bophelo,Clinic,Province Facility,Urban,Previously Steynsrus Clinic,1/1/94,12/31/99,,,TRUE,FALSE,27.55407,-27.94558,056 471 0428,TRUE,
1863,XVEVVWX9Pgy,fs Free State Province,Free State,fs Fezile Dabi District Municipality,Fezile Dabi DM,fs Moqhaka Local Municipality,Moqhaka LM,fs Seeisoville Clinic,Seeisoville,Clinic,Province Facility,Urban,,1/1/94,12/31/99,,,FALSE,FALSE,27.21023,-27.65412,056 216 9199,TRUE,
1864,MOwZ9TrnaAk,fs Free State Province,Free State,fs Xhariep District Municipality,Xhariep DM,fs Kopanong Local Municipality,Kopanong LM,fs Sehularo Tau Clinic,Sehularo Tau,Clinic,Province Facility,Rural,Previously Springfontein Clinic,1/1/94,12/31/99,,,FALSE,FALSE,25.70734,-30.25916,051 783 0072,TRUE,
1865,WOEHsaVBj7o,fs Free State Province,Free State,fs Thabo Mofutsanyane District Municipality,T Mofutsanyane DM,fs Maluti a Phofung Local Municipality,Maluti a Phofung LM,fs Sekamotho Mota Clinic,Sekamotho Mota,Clinic,Province Facility,Rural,,1/1/94,12/31/99,,,TRUE,FALSE,28.85232,-28.6488,058 721 0171,TRUE,10
1866,uEt3kexdTos,fs Free State Province,Free State,fs Thabo Mofutsanyane District Municipality,T Mofutsanyane DM,fs Setsoto Local Municipality,Setsoto LM,fs Senekal Clinic,Senekal,Clinic,Province Facility,Rural,,1/1/94,12/31/99,,,FALSE,FALSE,27.60572,-28.32798,058 481 2142 ext 35,TRUE,
1867,c84LJHBIXL8,fs Free State Province,Free State,fs Thabo Mofutsanyane District Municipality,T Mofutsanyane DM,fs Setsoto Local Municipality,Setsoto LM,fs Senekal Correctional Centre,Senekal Corr,Correctional Centre,Other dept Facility,Rural,,1/1/94,12/31/99,DCS,,TRUE,FALSE,27.63688,-28.3287,,FALSE,
1868,ff7018kUYia,fs Free State Province,Free State,fs Thabo Mofutsanyane District Municipality,T Mofutsanyane DM,fs Setsoto Local Municipality,Setsoto LM,fs Senekal EMS Station,Senekal EMS,EMS Station,Province EMS,Rural,,1/1/94,12/31/99,FS_mar-12,,TRUE,FALSE,27.60551,-28.3272,,FALSE,
1870,fHvrYb0GGTt,fs Free State Province,Free State,fs Thabo Mofutsanyane District Municipality,T Mofutsanyane DM,fs Setsoto Local Municipality,Setsoto LM,fs Senekal Mobile 1,Senekal Mob 1,Mobile Service,Province Facility,Rural,,1/1/94,12/31/99,,,FALSE,FALSE,27.60586,-28.32754,058 481 2320,FALSE,
1871,AabUcysilMO,fs Free State Province,Free State,fs Thabo Mofutsanyane District Municipality,T Mofutsanyane DM,fs Setsoto Local Municipality,Setsoto LM,fs Senekal Mobile 2,Senekal Mob 2,Mobile Service,Province Facility,Rural,,11/1/01,11/30/08,,,FALSE,FALSE,27.60586,-28.32754,058 481 2143,FALSE,
1872,gzH2JpaOSAe,fs Free State Province,Free State,fs Thabo Mofutsanyane District Municipality,T Mofutsanyane DM,fs Setsoto Local Municipality,Setsoto LM,fs Senekal Oral Clinic,Senekal Oral,Oral Health Service,Province Facility,Rural,,4/1/03,7/31/08,,,FALSE,FALSE,27.60586,-28.32754,058 481 2142 ext 35,FALSE,
1873,gjkHblBQupv,fs Free State Province,Free State,fs Thabo Mofutsanyane District Municipality,T Mofutsanyane DM,fs Setsoto Local Municipality,Setsoto LM,fs Setsoto Oral Mobile 1,Setsoto Oral Mob 1,Oral Health Service,Province Facility,Rural,,4/1/03,12/31/99,,,FALSE,FALSE,27.6204,-28.31919,051 933 9355,FALSE,
1874,sEwyID534bv,fs Free State Province,Free State,fs Mangaung Metropolitan Municipality,Mangaung MM,fs Bloemfontein Health sub-District,Bloemfontein SD,fs Siyathakoza Clinic,Siyathakoza Clinic,Clinic,Faith-Based Facility,Peri-Urban,,9/1/10,11/30/10,,,FALSE,FALSE,,,,FALSE,
1875,P4dIvP9rrmx,fs Free State Province,Free State,fs Fezile Dabi District Municipality,Fezile Dabi DM,fs Ngwathe Local Municipality,Ngwathe LM,fs Sizabantu Clinic,Sizabantu,Clinic,Province Facility,Urban,,1/1/94,12/31/99,,,TRUE,FALSE,27.9779,-27.26617,058 852 2014 ext 240,TRUE,
1876,IkEwYSafQSj,fs Free State Province,Free State,fs Xhariep District Municipality,Xhariep DM,fs Mohokare Local Municipality,Mohokare LM,fs Smithfield EMS Station,Smithfield EMS,EMS Station,Province EMS,Rural,,1/1/06,12/31/99,FS_mar-12,,TRUE,FALSE,26.52333,-30.22346,,FALSE,
1877,GJHUAYslMmO,fs Free State Province,Free State,fs Xhariep District Municipality,Xhariep DM,fs Mohokare Local Municipality,Mohokare LM,fs Smithfield Mobile 1,Smithfield Mob 1,Mobile Service,Province Facility,Rural,,1/1/94,8/31/08,,,FALSE,FALSE,26.53314,-30.21272,051 683 1120,FALSE,
1878,kQcpHebAvht,fs Free State Province,Free State,fs Thabo Mofutsanyane District Municipality,T Mofutsanyane DM,fs Setsoto Local Municipality,Setsoto LM,fs Soetwater Clinic,Soetwater,Clinic,Province Facility,Rural,Check manager name (supervisor?) Previously Ficksburg Clinic,1/1/94,12/31/99,,,FALSE,FALSE,27.87588,-28.87487,051 933 9360,TRUE,
1879,WVoTXzSnhiS,fs Free State Province,Free State,fs Lejweleputswa District Municipality,Lejweleputswa DM,fs Masilonyana Local Municipality,Masilonyana LM,fs Soutpan EMS Station,Soutpan EMS,EMS Station,Province EMS,Rural,,1/1/94,12/31/99,FS_mar-12,,TRUE,FALSE,26.10485,-28.73613,,FALSE,
1880,hOEMOCRayNy,fs Free State Province,Free State,fs Xhariep District Municipality,Xhariep DM,fs Kopanong Local Municipality,Kopanong LM,fs Springfontein EMS Station,Springfontein EMS,EMS Station,Province EMS,Rural,,1/1/06,12/31/99,Guesstimate,,FALSE,TRUE,25.7,-30.25,,FALSE,
1881,ahjtKna9LJg,fs Free State Province,Free State,fs Xhariep District Municipality,Xhariep DM,fs Kopanong Local Municipality,Kopanong LM,fs Springfontein Mobile 1,Springfontein Mob 1,Mobile Service,Province Facility,Rural,,1/1/02,12/31/06,,,FALSE,FALSE,25.70734,-30.25916,051 783 0072,FALSE,
1882,h0lcXW7EKBO,fs Free State Province,Free State,fs Lejweleputswa District Municipality,Lejweleputswa DM,fs Matjhabeng Local Municipality,Matjhabeng LM,fs St Helena Hospital,St Helena Hosp,Private Hospital,For-profit Facility,Urban,Mine hospital,1/1/94,12/31/99,Street Maps,,FALSE,TRUE,26.7101,-28.01157,,FALSE,
1883,t0kx9kAC9TL,fs Free State Province,Free State,fs Fezile Dabi District Municipality,Fezile Dabi DM,fs Moqhaka Local Municipality,Moqhaka LM,fs Steynsrus Mobile 1,Steynsrus Mob 1ile,Mobile Service,Province Facility,Rural,,9/1/05,12/31/99,,,FALSE,FALSE,27.23455,-27.65686,,FALSE,
1884,FCEEchHR9sn,fs Free State Province,Free State,fs Xhariep District Municipality,Xhariep DM,fs Mohokare Local Municipality,Mohokare LM,fs Stoffel Coetzee Hospital,S Coetzee Hosp,District Hospital,Province Facility,Rural,Previously Smithfield Hosp,1/1/94,12/31/99,,Not in gaz,FALSE,FALSE,26.52442,-30.21773,051 683 1120,TRUE,
1885,sReDRLXfZYa,fs Free State Province,Free State,fs Thabo Mofutsanyane District Municipality,T Mofutsanyane DM,fs Maluti a Phofung Local Municipality,Maluti a Phofung LM,fs Tebang Clinic,Tebang,Clinic,Province Facility,Rural,,5/1/00,12/31/99,,,TRUE,FALSE,28.87238,-28.52605,058 713 1327,TRUE,
1886,LrTf6lFR3WS,fs Free State Province,Free State,fs Thabo Mofutsanyane District Municipality,T Mofutsanyane DM,fs Maluti a Phofung Local Municipality,Maluti a Phofung LM,fs Thaba Bosiu Clinic,Thaba Bosiu,Clinic,Province Facility,Rural,,1/1/94,12/31/99,,,FALSE,FALSE,28.88368,-28.59823,058 721 0139,TRUE,10
1887,CFtzjGOGG1F,fs Free State Province,Free State,fs Mangaung Metropolitan Municipality,Mangaung MM,fs Thaba N'chu Health sub-District,Thaba N'chu SD,fs Thaba Nchu Clinic,Thaba Nchu Clinic,Clinic,Province Facility,Rural,,5/1/00,12/31/99,,,FALSE,FALSE,26.84782,-29.21808,051 875 2881,TRUE,10
1888,pk9MsgEX9lg,fs Free State Province,Free State,fs Mangaung Metropolitan Municipality,Mangaung MM,fs Thaba N'chu Health sub-District,Thaba N'chu SD,fs Thaba Nchu EMS Station,Thaba Nchu EMS,EMS Station,Province EMS,Rural,,1/1/94,12/31/99,Guesstimate,,FALSE,TRUE,26.847,-29.218,,FALSE,
1890,RDob0IrM9Bv,fs Free State Province,Free State,fs Mangaung Metropolitan Municipality,Mangaung MM,fs Thaba N'chu Health sub-District,Thaba N'chu SD,fs Thaba Nchu Mobile 2,Thaba Nchu Mob 2,Mobile Service,Province Facility,Rural,,5/1/00,12/31/99,,,FALSE,FALSE,26.84855,-29.21599,051 873 2233,FALSE,
1891,tnP1OJrItW6,fs Free State Province,Free State,fs Mangaung Metropolitan Municipality,Mangaung MM,fs Thaba N'chu Health sub-District,Thaba N'chu SD,fs Thaba Nchu Mobile 3,Thaba Nchu Mob 3,Mobile Service,Province Facility,Rural,,5/1/00,12/31/99,,,FALSE,FALSE,26.84855,-29.21599,051 873 2233,FALSE,
1892,KVUSPeS1sP2,fs Free State Province,Free State,fs Thabo Mofutsanyane District Municipality,T Mofutsanyane DM,fs Mantsopa Local Municipality,Mantsopa LM,fs Thaba Phatswa Clinic,Thaba Phatswa,Clinic,Province Facility,Rural,Previously Clocolan Mobile,1/1/94,12/31/99,,,FALSE,FALSE,27.12485,-29.31282,051 962 ext 10,TRUE,
1893,GNs7gEVe2kH,fs Free State Province,Free State,fs Thabo Mofutsanyane District Municipality,T Mofutsanyane DM,fs Maluti a Phofung Local Municipality,Maluti a Phofung LM,fs Thabang Clinic,Thabang,Clinic,Province Facility,Rural,,9/1/00,12/31/99,,,FALSE,FALSE,28.83058,-28.60945,058 335 1100,TRUE,10
1894,KMUVSeWDajq,fs Free State Province,Free State,fs Lejweleputswa District Municipality,Lejweleputswa DM,fs Matjhabeng Local Municipality,Matjhabeng LM,fs Thabong Clinic,Thabong,Clinic,Province Facility,Urban,,1/1/94,12/31/99,,,FALSE,FALSE,26.79163,-27.96402,057 355 1100,TRUE,10
1896,Di2X03Xr0JT,fs Free State Province,Free State,fs Thabo Mofutsanyane District Municipality,T Mofutsanyane DM,fs Setsoto Local Municipality,Setsoto LM,fs Thambo Container Clinic,Thambo,Clinic,Province Facility,Rural,,12/1/03,12/31/08,,,FALSE,TRUE,27.5,-28.4,,TRUE,
1897,a8PEtMD3vKH,fs Free State Province,Free State,fs Thabo Mofutsanyane District Municipality,T Mofutsanyane DM,fs Maluti a Phofung Local Municipality,Maluti a Phofung LM,fs Thebe Hospital,Thebe Hosp,District Hospital,Province Facility,Urban,Previously Harrismith Hospital,1/1/94,12/31/99,,,FALSE,FALSE,29.13805,-28.27227,058 622 1111,TRUE,
1898,Zgx75xHt7SA,fs Free State Province,Free State,fs Xhariep District Municipality,Xhariep DM,fs Mohokare Local Municipality,Mohokare LM,fs Thembalethu Clinic,Thembalethu,Clinic,Province Facility,Rural,Previously Smithfield Clinic,1/1/94,12/31/99,,,FALSE,FALSE,26.53563,-30.21405,051 683 0398,TRUE,
1899,x3HbfYxsnoZ,fs Free State Province,Free State,fs Lejweleputswa District Municipality,Lejweleputswa DM,fs Matjhabeng Local Municipality,Matjhabeng LM,fs Theunissen EMS Station,Theunissen EMS,EMS Station,Province EMS,Rural,,1/1/94,12/31/99,,,FALSE,FALSE,,,,FALSE,
1900,NMfynZoRIb3,fs Free State Province,Free State,fs Lejweleputswa District Municipality,Lejweleputswa DM,fs Masilonyana Local Municipality,Masilonyana LM,fs Theunissen Mobile 1,Theunissen Mob 1,Mobile Service,Province Facility,Rural,,1/1/94,12/31/06,,,FALSE,FALSE,26.71027,-28.39855,057 733 0889,FALSE,
1901,TUVEVEcbjkD,fs Free State Province,Free State,fs Lejweleputswa District Municipality,Lejweleputswa DM,fs Masilonyana Local Municipality,Masilonyana LM,fs Theunissen Mobile 2,Theunissen Mob 2,Mobile Service,Province Facility,Rural,,1/1/94,12/31/00,,,FALSE,FALSE,26.71027,-28.39855,057 733 0889,FALSE,
1902,AW8J0m3PorW,fs Free State Province,Free State,fs Thabo Mofutsanyane District Municipality,T Mofutsanyane DM,fs Phumelela Local Municipality,Phumelela LM,fs Thusa Bophelo Clinic,Thusa Bophelo,Clinic,Province Facility,Rural,Ezenzeleni merged with Warden Clinic,1/1/00,12/31/99,,,TRUE,FALSE,28.97803,-27.83635,058 643 0005,TRUE,
1903,FgC0oLpVN1Q,fs Free State Province,Free State,fs Fezile Dabi District Municipality,Fezile Dabi DM,fs Metsimaholo Local Municipality,Metsimaholo LM,fs Thusanang (Sasolburg) Clinic,Thusanang (Sasol),Clinic,Province Facility,Urban,,1/1/94,12/31/99,,,TRUE,FALSE,27.8645,-26.84497,016 974 4934,TRUE,
1904,IutzbDm3ZZi,fs Free State Province,Free State,fs Fezile Dabi District Municipality,Fezile Dabi DM,fs Moqhaka Local Municipality,Moqhaka LM,fs Thusanong (Kroonstad) Clinic,Thusanong (Kroon),Clinic,Province Facility,Urban,,1/1/94,12/31/99,,,TRUE,FALSE,27.19015,-27.64873,056 216 9199,TRUE,
1905,uK59qtLyVvH,fs Free State Province,Free State,fs Fezile Dabi District Municipality,Fezile Dabi DM,fs Ngwathe Local Municipality,Ngwathe LM,fs Thusanong (Parys) Clinic,Thusanong (Parys),Clinic,Province Facility,Urban,,1/1/94,12/31/99,,,TRUE,FALSE,27.48483,-26.92015,056 811 2131,TRUE,
1906,DOgp2lA4JFL,fs Free State Province,Free State,fs Lejweleputswa District Municipality,Lejweleputswa DM,fs Matjhabeng Local Municipality,Matjhabeng LM,fs Thusanong Hospital,Thusanong Hosp,District Hospital,Province Facility,Rural,Previously Odendaalsrus Hospital,1/1/94,12/31/99,,,FALSE,FALSE,26.65922,-27.87735,057 354 2111,TRUE,
1907,RGjpAjeXAL6,fs Free State Province,Free State,fs Mangaung Metropolitan Municipality,Mangaung MM,fs Bloemfontein Health sub-District,Bloemfontein SD,fs Thusong Clinic,Thusong Clinic,Clinic,Province Facility,Urban,,5/1/00,12/31/99,,,TRUE,FALSE,26.23462,-29.18472,051 434 4776,TRUE,10
1908,lobSefPszAn,fs Free State Province,Free State,fs Mangaung Metropolitan Municipality,Mangaung MM,fs Bloemfontein Health sub-District,Bloemfontein SD,fs Thusong Mobile 1,Thusong Mob 1,Mobile Service,Province Facility,Urban,,5/1/00,9/30/01,,,FALSE,FALSE,26.23983,-29.18215,051 434 4776,FALSE,
1909,MkpFrXOVsFz,fs Free State Province,Free State,fs Mangaung Metropolitan Municipality,Mangaung MM,fs Thaba N'chu Health sub-District,Thaba N'chu SD,fs Tiger River Clinic,Tiger River,Clinic,Province Facility,Rural,,5/1/00,12/31/99,,,FALSE,FALSE,26.78943,-29.12047,051 87192 8121,TRUE,10
1910,GJuX7DkYBVW,fs Free State Province,Free State,fs Thabo Mofutsanyane District Municipality,T Mofutsanyane DM,fs Maluti a Phofung Local Municipality,Maluti a Phofung LM,fs Tina Moloi Clinic,Tina Moloi,Clinic,Province Facility,Rural,,1/1/94,12/31/99,,,FALSE,FALSE,28.85632,-28.60973,058 721 0169,TRUE,10
